temperature,humidity,wind_speed,rain_mm,et_15min,soil_moisture_current,soil_moisture_lag1,water_volume_liters,soil_type,slope,delta_sm
30.26738897966272,47.58690083591918,2.027448724483254,0,0.05582683264101697,42.911608080337494,42.276705157717046,20,sandy,flat,0.2941731673589831
34.57870131899342,50.62135559068811,3.415420436854435,1,0.07433812720238364,43.20578124769648,42.911608080337494,0,sandy,flat,0.07566187279761637
30.187829256301626,61.90368349720933,1.707713954115614,2,0.08203973069047207,43.281443120494096,43.20578124769648,40,sandy,flat,1.067960269309528
29.656964979732265,56.58843957433106,4.566427945097885,2,0.0906776129322549,44.349403389803626,43.281443120494096,40,sandy,flat,1.059322387067745
24.934835556196717,36.16598003821091,4.307383973797615,2,0.10038202464193284,45.40872577687137,44.349403389803626,20,sandy,flat,0.6496179753580671
28.800799186779372,74.82489173005608,2.5552028067443446,0,0.07905841704556114,46.05834375222944,45.40872577687137,0,sandy,flat,-0.12905841704556115
23.64788003173398,62.76515738218806,3.3440110436762516,0,0.06004403765723012,45.92928533518388,46.05834375222944,0,sandy,flat,-0.11004403765723011
36.1864250693978,58.704897281865044,2.7589169911216933,0,0.06542849029575643,45.819241297526645,45.92928533518388,40,sandy,flat,0.6845715097042435
36.851006628324626,50.5416690195904,4.075226400587392,1,0.11986128340717933,46.50381280723089,45.819241297526645,20,sandy,flat,0.4301387165928207
32.16960950721757,50.1743181788871,3.5970380183503843,2,0.09156525343825525,46.93395152382371,46.50381280723089,40,sandy,flat,1.0584347465617447
25.67596380569598,51.366073296254555,3.2678473351524127,0,0.10859916578310064,47.99238627038545,46.93395152382371,40,sandy,flat,0.6414008342168993
31.071493313039355,75.63561566232316,3.1308448308613612,0,0.06702936553121952,48.633787104602355,47.99238627038545,0,sandy,flat,-0.11702936553121952
29.893223538636594,38.21132232183757,2.7867490355826536,2,0.08222715808818902,48.51675773907114,48.633787104602355,0,sandy,flat,0.267772841911811
37.73426638888857,67.75189896786057,4.193839403053955,0,0.059772528484058174,48.78453058098295,48.51675773907114,20,sandy,flat,0.29022747151594186
28.77464991195945,76.94389142482075,2.298357153034769,0,0.06625063995213701,49.07475805249889,48.78453058098295,20,sandy,flat,0.28374936004786305
21.30986359211643,37.104353128568015,4.973261829040154,0,0.11206311868547825,49.35850741254676,49.07475805249889,20,sandy,flat,0.2379368813145218
37.521981076080905,41.50796450932911,1.569438375449017,0,0.11752403605858198,49.59644429386128,49.35850741254676,20,sandy,flat,0.23247596394141806
29.9236230743526,59.41338241344258,1.9453680448884982,0,0.08870587675120921,49.8289202578027,49.59644429386128,20,sandy,flat,0.2612941232487908
35.383870448267885,66.0289077982896,4.335842084723515,0,0.0936323286599767,50.09021438105149,49.8289202578027,0,sandy,flat,-0.14363232865997672
36.20126099504408,61.071446815241245,4.384145678430222,0,0.07119332061868862,49.94658205239151,50.09021438105149,40,sandy,flat,0.6788066793813113
34.464565112929265,34.741573062006054,4.033699118781389,0,0.07682531651034112,50.62538873177282,49.94658205239151,40,sandy,flat,0.6731746834896589
23.59111132128391,44.086339402212616,4.17564947003282,2,0.06817120059221458,51.29856341526248,50.62538873177282,40,sandy,flat,1.0818287994077853
34.42223626029224,36.99196682316005,4.949533403796499,2,0.11312978306198192,52.380392214670266,51.29856341526248,0,sandy,flat,0.23687021693801813
28.862939429862475,36.870560977211795,3.2760286236250478,0,0.06112867182238431,52.61726243160828,52.380392214670266,40,sandy,flat,0.6888713281776156
23.258118181647365,76.13336252736224,3.1086227015699803,2,0.06038672779327889,53.3061337597859,52.61726243160828,20,sandy,flat,0.6896132722067211
35.87285249461987,78.55867227376777,3.5159244065971773,1,0.0505817896991631,53.99574703199262,53.3061337597859,0,sandy,flat,0.0994182103008369
34.599512710960816,32.4825627313785,1.2483075281074565,0,0.08807981126548203,54.09516524229346,53.99574703199262,40,sandy,flat,0.661920188734518
27.580199164251137,42.68946278766129,4.136931139834635,1,0.09634288607199892,54.75708543102798,54.09516524229346,0,sandy,flat,0.053657113928001085
23.500254458271883,39.71421511054295,3.151503685308396,0,0.07072112960361807,54.810742544955986,54.75708543102798,40,sandy,flat,0.6792788703963819
20.45094513703763,41.99976495602979,4.959221186092643,2,0.050093114916934765,55.490021415352366,54.810742544955986,40,sandy,flat,1.0999068850830653
27.661985695574277,77.77454229050824,2.5171707081564834,1,0.1152705296879739,56.58992830043543,55.490021415352366,0,sandy,flat,0.03472947031202611
21.097215709262056,64.98824471626077,1.1328584758129703,1,0.10784200286750778,56.624657770747454,56.58992830043543,20,sandy,flat,0.44215799713249226
23.470415548763352,69.97660210941848,3.046071692646211,0,0.09794808727506937,57.066815767879945,56.624657770747454,20,sandy,flat,0.25205191272493066
26.53495720566073,59.17701528376428,1.4566106717862346,1,0.10720122334357829,57.318867680604875,57.066815767879945,0,sandy,flat,0.04279877665642172
31.142308503869806,40.54415416278149,3.9077568838561927,2,0.05300823127075751,57.36166645726129,57.318867680604875,20,sandy,flat,0.6969917687292425
32.929577825870226,62.935258774967366,1.5660984996650806,0,0.07758936386159007,58.058658225990534,57.36166645726129,0,sandy,flat,-0.1275893638615901
25.767835430437522,81.04735596959166,1.1830888363926606,0,0.09424907496754592,57.931068862128946,58.058658225990534,0,sandy,flat,-0.1442490749675459
28.362857337218237,69.56898876535956,4.250428411802117,2,0.05035484024391224,57.7868197871614,57.931068862128946,0,sandy,flat,0.2996451597560878
24.49404157539435,71.49144264334358,0.5432387284370541,2,0.0703620663639385,58.08646494691749,57.7868197871614,20,sandy,flat,0.6796379336360615
22.28016477482092,60.0594795067245,3.0405979198441284,0,0.07837758581371973,58.76610288055355,58.08646494691749,0,sandy,flat,-0.12837758581371972
23.541443949511063,49.73666440244534,1.6210065139231542,0,0.09782031320360346,58.63772529473982,58.76610288055355,0,sandy,flat,-0.14782031320360345
29.33977131996376,48.455840206271745,3.493420787357792,0,0.07472477273125695,58.48990498153622,58.63772529473982,0,sandy,flat,-0.12472477273125696
22.592015121736715,71.84969865516865,3.059734911361819,0,0.05526558836587939,58.365180208804965,58.48990498153622,40,sandy,flat,0.6947344116341206
31.69337129658985,59.35727700315844,3.630306662742834,0,0.0695266752489376,59.05991462043909,58.365180208804965,0,sandy,flat,-0.1195266752489376
27.921120806344526,34.74991476847547,1.146151423907996,2,0.06344819451980746,58.94038794519015,59.05991462043909,20,sandy,flat,0.6865518054801926
25.52145711590379,41.38381154030126,1.117562031279831,0,0.11672752817573748,59.626939750670346,58.94038794519015,40,sandy,flat,0.6332724718242625
24.920827318097757,75.97604876302272,3.7661674763827655,0,0.0547102547770095,60.26021222249461,59.626939750670346,20,sandy,flat,0.2952897452229905
30.419888964091783,77.17670095613153,3.1552925651998067,0,0.07586107009239824,60.555501967717596,60.26021222249461,0,sandy,flat,-0.12586107009239825
30.167785834452282,83.66440402477825,1.7962312146821207,1,0.09800559826029467,60.4296408976252,60.555501967717596,0,sandy,flat,0.051994401739705334
29.235609848862467,40.5647671381881,3.1821727805709465,0,0.08298173185929394,60.4816352993649,60.4296408976252,0,sandy,flat,-0.13298173185929396
36.60928550109682,32.367121736202584,4.194546604512496,0,0.07770591668855835,60.34865356750561,60.4816352993649,40,sandy,flat,0.6722940833114417
30.26284889661509,41.57573010073771,4.9588145840447435,2,0.06702788731885786,61.02094765081705,60.34865356750561,40,sandy,flat,1.0829721126811422
35.91821410901474,55.54375014706606,0.9870708522954301,0,0.05761076915578972,62.10391976349819,61.02094765081705,0,sandy,flat,-0.10761076915578972
28.46993963828399,51.67866420675199,1.3117058123332677,2,0.0713381773838215,61.9963089943424,62.10391976349819,0,sandy,flat,0.2786618226161785
20.773793636104408,75.04633056333225,1.099834475988115,0,0.056723412969773505,62.27497081695858,61.9963089943424,20,sandy,flat,0.2932765870302265
20.76276813591209,43.422557499380716,0.5090293843557107,0,0.11868949363145569,62.568247403988806,62.27497081695858,40,sandy,flat,0.6313105063685444
31.004465722259017,75.18051031769934,1.3056443090158178,0,0.1033711537238931,63.19955791035735,62.568247403988806,20,sandy,flat,0.24662884627610693
26.866793304887622,56.1283947290059,4.373690201414786,2,0.06428765091236317,63.44618675663346,63.19955791035735,20,sandy,flat,0.6857123490876369
22.984754494946817,39.65228941635925,3.7284312345148445,0,0.07899177721016623,64.13189910572109,63.44618675663346,20,sandy,flat,0.2710082227898338
22.393061138374975,34.781261821546835,4.511501725104796,0,0.08545528497284319,64.40290732851092,64.13189910572109,20,sandy,flat,0.2645447150271569
20.954696393719903,48.15827145949572,3.3190390048524536,0,0.09876399695475807,64.66745204353808,64.40290732851092,20,sandy,flat,0.25123600304524196
25.473721208593474,36.26897821541103,1.5234008529377168,0,0.10238655888659973,64.91868804658331,64.66745204353808,20,sandy,flat,0.24761344111340028
26.882313912382283,35.7386895399716,1.0595746828798547,0,0.07508325862647135,65.16630148769671,64.91868804658331,40,sandy,flat,0.6749167413735286
28.407962631880324,40.814166835186924,3.983112631942193,1,0.0717934555200622,65.84121822907024,65.16630148769671,40,sandy,flat,0.8782065444799378
20.26691835933744,64.80793736302184,2.7859955375561767,0,0.06590929006421677,66.71942477355017,65.84121822907024,0,sandy,flat,-0.11590929006421677
35.597460265605264,46.60115742417568,3.659111170587457,0,0.061824426956840844,66.60351548348595,66.71942477355017,0,sandy,flat,-0.11182442695684085
22.26082746520291,46.098417435416344,1.3947451754958642,0,0.11862996108752587,66.4916910565291,66.60351548348595,40,sandy,flat,0.6313700389124741
30.928470591010253,32.247235690674536,1.6540580289553422,2,0.07274002448289288,67.12306109544159,66.4916910565291,0,sandy,flat,0.2772599755171072
21.74404944060905,71.73573515170568,1.3055435087166916,2,0.09022158352312712,67.4003210709587,67.12306109544159,0,sandy,flat,0.2597784164768729
28.29606434052097,72.80617472996052,4.746293129811353,1,0.11058887017213742,67.66009948743557,67.4003210709587,0,sandy,flat,0.03941112982786259
34.52652700195314,64.92338594750873,4.342040783567898,2,0.10486024445268363,67.69951061726344,67.66009948743557,0,sandy,flat,0.24513975554731643
34.14019847735679,70.11669554525184,4.321007666824055,2,0.07499952155810422,67.94465037281076,67.69951061726344,0,sandy,flat,0.27500047844189585
30.21061062953501,82.81341643417508,2.4381250942926256,0,0.11334786675499474,68.21965085125265,67.94465037281076,40,sandy,flat,0.6366521332450052
33.371988113714394,74.1473363533099,3.1664969237523017,2,0.0660055771078508,68.85630298449766,68.21965085125265,0,sandy,flat,0.2839944228921492
35.538161227570185,39.880787886565486,4.134323369393301,1,0.07205079407504451,69.14029740738981,68.85630298449766,0,sandy,flat,0.07794920592495551
25.4283616319956,41.031688512596105,3.25765053574301,0,0.09106107698598769,69.21824661331476,69.14029740738981,20,sandy,flat,0.25893892301401233
32.56655437634018,82.90393779645721,4.505345370582122,1,0.06469001976417985,69.47718553632878,69.21824661331476,20,sandy,flat,0.4853099802358202
37.451940239673945,43.922469609474646,4.8088877588884635,0,0.0995352529353728,69.9624955165646,69.47718553632878,0,sandy,flat,-0.1495352529353728
26.334577624628245,31.03036190058635,3.4423212881498926,1,0.06376071798410847,69.81296026362922,69.9624955165646,40,sandy,flat,0.8862392820158915
24.829770820150202,37.15989760673922,0.7522600021354373,1,0.07470306003773766,70.69919954564511,69.81296026362922,20,sandy,flat,0.47529693996226235
33.562481782025145,38.9776848020809,1.1101314098860477,1,0.11718750710912093,71.17449648560738,70.69919954564511,0,sandy,flat,0.03281249289087908
31.27591243971549,56.20925866732805,2.989959567465485,0,0.06634577254282276,71.20730897849826,71.17449648560738,0,sandy,flat,-0.11634577254282276
28.959915684238773,66.72277730148286,3.7075590311992235,0,0.11224639208905471,71.09096320595543,71.20730897849826,40,sandy,flat,0.6377536079109453
30.745193835941617,41.23701602148717,2.1021629298725055,1,0.054479307935500786,71.72871681386638,71.09096320595543,0,sandy,flat,0.09552069206449922
28.06622116914525,75.89924660539937,0.9218486930861691,0,0.11891954061163891,71.82423750593088,71.72871681386638,0,sandy,flat,-0.1689195406116389
26.625936855534057,53.96310576541741,2.457319632578689,2,0.06479885673303662,71.65531796531924,71.82423750593088,0,sandy,flat,0.2852011432669634
30.45963515999728,30.591753759774278,3.2414703282042177,2,0.11244086408846934,71.9405191085862,71.65531796531924,0,sandy,flat,0.23755913591153072
28.530074249560066,30.413261454702784,3.52834088773013,1,0.09490671707809067,72.17807824449773,71.9405191085862,0,sandy,flat,0.055093282921909334
35.096852398004415,30.51402304927367,4.062816658655883,0,0.05951784706914614,72.23317152741964,72.17807824449773,20,sandy,flat,0.2904821529308539
35.70183171206711,61.171625327007646,2.9688977314251517,0,0.06354143291978115,72.52365368035049,72.23317152741964,40,sandy,flat,0.6864585670802188
21.966740627732776,81.80763894283521,0.6214137013174905,0,0.0671905867462398,73.21011224743071,72.52365368035049,0,sandy,flat,-0.1171905867462398
34.70231571572023,51.99579490817841,4.39021546093347,2,0.11771256558251761,73.09292166068448,73.21011224743071,0,sandy,flat,0.2322874344174824
20.619456925206126,55.5447460739123,4.4134516380120505,1,0.05652477309677012,73.32520909510197,73.09292166068448,40,sandy,flat,0.8934752269032299
36.888349264915405,43.73487862313033,1.423709256828197,0,0.1095282870104417,74.2186843220052,73.32520909510197,0,sandy,flat,-0.1595282870104417
35.96999912124054,73.83115299638172,4.444028107285746,0,0.10012493298862905,74.05915603499476,74.2186843220052,0,sandy,flat,-0.15012493298862906
20.946621813912106,43.97671214485213,4.480174002166523,0,0.08246156762060827,73.90903110200613,74.05915603499476,20,sandy,flat,0.26753843237939173
22.340678424414328,80.05414546412014,3.5663067051546147,0,0.07236795141964997,74.17656953438552,73.90903110200613,40,sandy,flat,0.67763204858035
30.160119496352397,59.844512589035574,2.3637843461771744,0,0.11696962919829368,74.85420158296587,74.17656953438552,20,sandy,flat,0.23303037080170635
23.62713743181539,35.300462886004766,2.3863247057323282,2,0.05105768537675537,75.08723195376757,74.85420158296587,0,sandy,flat,0.29894231462324466
30.369883580251063,69.67954235599963,1.3810289328154766,0,0.11759032198275692,75.38617426839082,75.08723195376757,0,sandy,flat,-0.16759032198275692
37.18691456133999,40.55606323719996,3.9257539218931763,1,0.08077967480459185,75.21858394640806,75.38617426839082,0,sandy,flat,0.06922032519540816
31.785656680331474,49.25457582066071,1.617946756039737,0,0.10906450962509541,75.28780427160346,75.21858394640806,20,sandy,flat,0.24093549037490464
28.692982894680092,73.22829123845503,4.424378573587459,0,0.11253880018005857,75.52873976197837,75.28780427160346,40,sandy,flat,0.6374611998199414
33.19689383544991,81.216886619393,3.53912744562601,0,0.0967574350645117,76.16620096179831,75.52873976197837,20,sandy,flat,0.2532425649354883
26.015633812433443,57.96225756976206,2.154765428864762,0,0.09867018795717086,76.4194435267338,76.16620096179831,0,sandy,flat,-0.14867018795717085
29.93973594574456,76.85814510159038,2.0895738182745616,0,0.07577576349239157,76.27077333877664,76.4194435267338,0,sandy,flat,-0.12577576349239156
28.39137689981132,41.62696597316736,1.1379471707985411,0,0.11085816117532094,76.14499757528425,76.27077333877664,0,sandy,flat,-0.16085816117532092
26.552796364092917,71.05405685837636,4.628482372361577,0,0.06456397224339237,75.98413941410892,76.14499757528425,40,sandy,flat,0.6854360277566076
24.990194751320537,40.567305994886205,4.486329631273938,0,0.10469830937154401,76.66957544186553,75.98413941410892,0,sandy,flat,-0.154698309371544
29.572417885735497,70.3528166663285,4.384089623053964,0,0.07276650323088961,76.514877132494,76.66957544186553,0,sandy,flat,-0.12276650323088961
27.501910823828105,70.00545311675893,3.847093147170037,0,0.09722577514490383,76.3921106292631,76.514877132494,0,sandy,flat,-0.14722577514490381
34.48312269468158,67.951188541401,1.894069459646487,1,0.05854232479616754,76.2448848541182,76.3921106292631,20,sandy,flat,0.4914576752038325
20.225461031833607,35.82894538928933,3.0837199133526743,0,0.11449822908626354,76.73634252932203,76.2448848541182,40,sandy,flat,0.6355017709137365
28.283110477750757,71.95990402338022,4.459332828076013,0,0.09651726880748747,77.37184430023576,76.73634252932203,40,sandy,flat,0.6534827311925125
29.592257500997555,57.57273383724984,3.3640965808355516,0,0.051654349431806884,78.02532703142828,77.37184430023576,0,sandy,flat,-0.10165434943180689
28.972070321998817,67.71081718843236,3.6166523302910356,0,0.06392953111268398,77.92367268199646,78.02532703142828,20,sandy,flat,0.2860704688873161
32.70731391590299,79.29496543147195,1.2362615052336055,0,0.11499136418159839,78.20974315088378,77.92367268199646,0,sandy,flat,-0.16499136418159838
27.97750356365011,31.54422555115781,1.7719288655819898,2,0.06902787397694911,78.04475178670218,78.20974315088378,20,sandy,flat,0.6809721260230509
20.486005365134567,43.77713534571309,1.0872363689392681,1,0.11402285809420162,78.72572391272523,78.04475178670218,40,sandy,flat,0.8359771419057984
21.56035382282097,75.49222026533624,4.447138250863974,2,0.11429565917617492,79.56170105463103,78.72572391272523,40,sandy,flat,1.0357043408238251
27.262507728735507,70.06314266146727,3.9103313566539,0,0.11704067926946782,80.0,79.56170105463103,20,sandy,flat,0.23295932073053222
31.546614177780363,71.51535920022727,3.168466049215011,0,0.10517015564212066,80.0,80.0,40,sandy,flat,0.6448298443578794
31.156227290631346,41.69104150566648,2.8541278244269876,0,0.06421327860447418,80.0,80.0,20,sandy,flat,0.28578672139552586
29.254746753118532,65.8618984570369,2.4888153388518552,0,0.09703641741658978,80.0,80.0,40,sandy,flat,0.6529635825834103
33.24391692187368,40.081345865023984,4.490802606468508,2,0.10132223508999011,80.0,80.0,0,sandy,flat,0.24867776491000992
30.45043056140291,37.317621348801865,1.4272559811422705,0,0.06980428643140398,80.0,80.0,40,sandy,flat,0.680195713568596
37.623486654251614,41.953414541851814,2.3393454219417045,0,0.09888358649659572,80.0,80.0,0,sandy,flat,-0.14888358649659572
26.210158529956956,67.01094690914216,1.2641601118764818,2,0.11261036446032589,79.8511164135034,80.0,0,sandy,flat,0.23738963553967413
24.33499625567549,30.26684003513549,1.4773450059234392,1,0.08102751292635027,80.0,79.8511164135034,0,sandy,flat,0.06897248707364974
29.925019926735043,65.13085281786799,4.469885035275485,0,0.053961270779695106,80.0,80.0,20,sandy,flat,0.29603872922030494
29.744504351057543,81.19606054387765,1.3848972403251991,2,0.07813117049842198,80.0,80.0,0,sandy,flat,0.27186882950157804
23.840016528079843,40.13593191719248,1.7459392110786107,0,0.07552627739593837,80.0,80.0,40,sandy,flat,0.6744737226040616
37.58144471205373,71.47176655624318,4.551537827117849,2,0.08114828684059575,80.0,80.0,0,sandy,flat,0.2688517131594043
31.180200923269958,61.608404315555596,4.430159789502213,1,0.11931210765857314,80.0,80.0,40,sandy,flat,0.8306878923414269
28.44396551648702,48.31744525938814,1.1703228727279325,0,0.08529786295999571,80.0,80.0,0,sandy,flat,-0.1352978629599957
31.884848274113725,56.92827792662739,2.6760628591065894,0,0.11037621152218863,79.86470213704,80.0,40,sandy,flat,0.6396237884778113
21.153812298823013,77.1898260978885,1.4987110265243966,0,0.10293204632194448,80.0,79.86470213704,20,sandy,flat,0.24706795367805556
30.072925293349655,33.66164222125883,3.3112598155035364,0,0.11864618360462013,80.0,80.0,0,sandy,flat,-0.16864618360462014
21.313298090870124,46.09753150764476,1.3783863159805807,0,0.05494071559956811,79.83135381639538,80.0,0,sandy,flat,-0.10494071559956811
23.85439833842066,45.93002510095043,0.7668007046411217,1,0.08962559865959008,79.72641310079581,79.83135381639538,0,sandy,flat,0.06037440134040993
32.581351572627014,78.18096312927577,3.1121051371594475,0,0.06743192428508137,79.78678750213622,79.72641310079581,0,sandy,flat,-0.11743192428508137
29.312284116221157,46.056378923688555,3.986534734829248,0,0.09137953148372363,79.66935557785114,79.78678750213622,20,sandy,flat,0.2586204685162764
32.78982563435433,37.57842542213443,1.2901795659292445,0,0.08501270321140976,79.9279760463674,79.66935557785114,40,sandy,flat,0.6649872967885903
30.502135366471236,53.97504521566214,4.111491846725069,0,0.06816914284459899,80.0,79.9279760463674,0,sandy,flat,-0.11816914284459899
37.81358502950387,48.35884134425153,2.6162172574558507,0,0.06690088114257085,79.8818308571554,80.0,0,sandy,flat,-0.11690088114257086
35.65242324979439,56.57821017523679,1.247226473812159,1,0.06659706484667569,79.76492997601284,79.8818308571554,0,sandy,flat,0.08340293515332432
31.950366187270255,47.6793387414082,1.9547847914176872,0,0.11718641101786162,79.84833291116617,79.76492997601284,0,sandy,flat,-0.16718641101786164
33.68234342032278,43.59799693769962,3.8819327702803696,2,0.05974084518535345,79.6811465001483,79.84833291116617,40,sandy,flat,1.0902591548146465
35.75203754066022,36.545228564939634,1.5847847170676772,0,0.08658943912023331,80.0,79.6811465001483,20,sandy,flat,0.2634105608797667
27.923448441041167,49.28862969277991,2.1966512293994023,1,0.09439229645032825,80.0,80.0,0,sandy,flat,0.05560770354967176
24.543559422934244,72.49311474121889,2.800176792333861,0,0.06501899960876313,80.0,80.0,0,sandy,flat,-0.11501899960876313
27.3927354831458,63.039541993582965,0.5536697587337859,0,0.09250561044395883,79.88498100039124,80.0,0,sandy,flat,-0.14250561044395882
37.69810645543009,62.055680821230304,4.078095331889594,0,0.06085013439909475,79.74247538994727,79.88498100039124,0,sandy,flat,-0.11085013439909475
34.29311261023756,73.80452298437487,1.327983446501952,1,0.11458597658126049,79.63162525554817,79.74247538994727,0,sandy,flat,0.03541402341873952
35.51714324402782,42.015422823081856,0.5702288161460466,1,0.09962356581837556,79.66703927896691,79.63162525554817,40,sandy,flat,0.8503764341816245
27.055191964800777,38.93526337077253,1.5252260561853395,0,0.11851869303749424,80.0,79.66703927896691,40,sandy,flat,0.6314813069625058
32.35830327220874,45.62749746930234,4.310742287842394,2,0.0602268836361513,80.0,80.0,40,sandy,flat,1.0897731163638487
30.809332985290162,47.338832578963945,1.2169181157366227,2,0.06779757448754319,80.0,80.0,0,sandy,flat,0.28220242551245683
26.033431961420064,71.99480642967691,3.7487718096949454,1,0.08865061663204007,80.0,80.0,20,sandy,flat,0.46134938336796
34.1626942150642,33.176789840740526,4.71014944432938,2,0.0665790711965796,80.0,80.0,0,sandy,flat,0.28342092880342046
32.01551980110332,44.3728444711776,4.731658997547952,0,0.08898847089050371,80.0,80.0,40,sandy,flat,0.6610115291094962
35.74160696570889,34.81596091820533,0.8296442660427653,1,0.08038339865984773,80.0,80.0,0,sandy,flat,0.06961660134015228
26.348844625852326,75.45172345711045,1.9215134244495364,0,0.1193253996554613,80.0,80.0,20,sandy,flat,0.23067460034453874
23.76900319498468,35.15178052479176,4.989475074108378,0,0.09834806061881318,80.0,80.0,0,sandy,flat,-0.14834806061881317
24.705298311864013,35.535273086622084,2.0069995610870617,2,0.10040716598091191,79.85165193938118,80.0,0,sandy,flat,0.2495928340190881
29.054920709454585,61.00025859602222,4.941926164659787,0,0.09696242328017751,80.0,79.85165193938118,0,sandy,flat,-0.1469624232801775
35.42556578790536,54.874762490320286,3.832177763318886,2,0.05775462447581745,79.85303757671983,80.0,40,sandy,flat,1.0922453755241825
24.49136321972143,79.04818671696566,3.8237920380490853,0,0.09701699616055118,80.0,79.85303757671983,0,sandy,flat,-0.1470169961605512
21.21541424834192,39.886152784317154,1.3055756981731366,0,0.10553696567495185,79.85298300383946,80.0,20,sandy,flat,0.24446303432504818
35.46418285578202,74.66357348516624,0.7843960259293585,0,0.11223358481473573,80.0,79.85298300383946,0,sandy,flat,-0.16223358481473574
25.539188149019417,70.07004127642867,1.6532468217711722,0,0.07591383306965882,79.83776641518527,80.0,20,sandy,flat,0.2740861669303412
37.99508406652049,54.415605928146945,4.213178532363858,1,0.09525156166780244,80.0,79.83776641518527,40,sandy,flat,0.8547484383321976
20.923470540540894,50.30516492527889,4.144521518849283,1,0.05316131608653366,80.0,80.0,40,sandy,flat,0.8968386839134663
25.460716705554987,74.89020950772814,0.5718751923638317,0,0.10961636178477144,80.0,80.0,0,sandy,flat,-0.15961636178477145
33.04145921941159,44.956314144214765,2.6511703110482356,0,0.07361513021439503,79.84038363821523,80.0,20,sandy,flat,0.276384869785605
27.647159330408446,54.347828848410686,2.5030123043627865,0,0.05607413561233544,80.0,79.84038363821523,0,sandy,flat,-0.10607413561233545
28.89908509202919,65.33887426516122,1.8986521987083735,0,0.06779794831241637,79.89392586438767,80.0,0,sandy,flat,-0.11779794831241637
22.679458020772895,56.002019477420816,2.9929348709550374,2,0.07856331533473138,79.77612791607525,79.89392586438767,20,sandy,flat,0.6714366846652686
37.14601973846155,42.5387152464002,0.8485822632090616,0,0.10282702424581235,80.0,79.77612791607525,0,sandy,flat,-0.15282702424581235
29.59535831993896,38.58450132991328,3.3810964327365083,1,0.1058800009648924,79.84717297575419,80.0,20,sandy,flat,0.4441199990351076
21.68115264552507,84.0462365989343,3.0693826138036227,0,0.07365695957211892,80.0,79.84717297575419,20,sandy,flat,0.2763430404278811
35.18301070529808,42.8201685249166,3.240935813559908,0,0.07648943973285385,80.0,80.0,0,sandy,flat,-0.12648943973285387
26.494110343857557,58.78064551066045,4.404997772080857,0,0.0873188981029484,79.87351056026715,80.0,40,sandy,flat,0.6626811018970515
